name,online_order,book_table,rate,votes,approx_cost(for two people),listed_in(type),city,year
Restaurant_1096,No,Yes,2.3,1731,265,Fine Dining,Pune,2019
Restaurant_1097,Yes,No,4.0,3701,1079,Café,Chennai,2023
Restaurant_1098,No,Yes,2.9,1826,267,Casual Dining,Pune,2023
Restaurant_1099,No,Yes,3.8,262,1416,Quick Bites,Chennai,2020
Restaurant_1100,No,No,3.8,4237,3227,Quick Bites,Delhi,2020
Restaurant_1101,Yes,Yes,4.2,3529,3439,Quick Bites,Chennai,2019
Restaurant_1102,Yes,No,4.2,1917,3680,Café,Kolkata,2021
Restaurant_1103,Yes,Yes,3.5,1920,707,Fine Dining,Kolkata,2018
Restaurant_1104,No,Yes,3.0,2531,3914,Casual Dining,Kolkata,2023
Restaurant_1105,No,Yes,4.5,3859,3084,Buffet,Hyderabad,2021
Restaurant_1106,Yes,Yes,2.9,1068,1325,Fine Dining,Hyderabad,2022
Restaurant_1107,No,Yes,3.5,3548,1085,Café,Mumbai,2023
Restaurant_1108,No,No,3.2,2332,3041,Fine Dining,Hyderabad,2023
Restaurant_1109,No,Yes,4.6,196,4077,Fine Dining,Delhi,2020
Restaurant_1110,Yes,No,3.3,958,2725,Café,Pune,2018
Restaurant_1111,No,Yes,3.2,2300,1125,Quick Bites,Pune,2018
Restaurant_1112,Yes,No,4.1,4369,4415,Quick Bites,Mumbai,2025
Restaurant_1113,Yes,Yes,3.8,4627,2138,Casual Dining,Hyderabad,2024
Restaurant_1114,Yes,No,2.3,4888,4014,Casual Dining,Chennai,2024
Restaurant_1115,Yes,No,3.5,4640,3562,Quick Bites,Mumbai,2024
Restaurant_1116,Yes,Yes,4.2,219,4783,Buffet,Chennai,2024
Restaurant_1117,No,Yes,5.0,2103,3432,Fine Dining,Chennai,2022
Restaurant_1118,Yes,Yes,3.9,3548,3944,Buffet,Bangalore,2022
Restaurant_1119,Yes,No,3.1,1573,3665,Fine Dining,Pune,2023
Restaurant_1120,Yes,No,2.7,35,640,Quick Bites,Kolkata,2019
Restaurant_1121,No,Yes,4.6,184,3811,Casual Dining,Hyderabad,2020
Restaurant_1122,No,Yes,4.4,1344,661,Casual Dining,Chennai,2020
Restaurant_1123,No,No,2.7,331,811,Buffet,Bangalore,2024
Restaurant_1124,No,No,2.6,4160,3671,Casual Dining,Pune,2023
Restaurant_1125,Yes,Yes,4.1,4057,3363,Quick Bites,Kolkata,2025
Restaurant_1126,Yes,No,2.9,3237,205,Buffet,Chennai,2021
Restaurant_1127,No,Yes,2.9,1882,4976,Fine Dining,Chennai,2019
Restaurant_1128,No,Yes,2.5,2077,4170,Casual Dining,Mumbai,2023
Restaurant_1129,No,Yes,2.8,342,3058,Café,Mumbai,2019
Restaurant_1130,No,No,3.3,3001,2806,Casual Dining,Pune,2019
Restaurant_1131,Yes,No,4.2,920,298,Fine Dining,Kolkata,2019
Restaurant_1132,No,No,3.0,4506,725,Buffet,Chennai,2023
Restaurant_1133,No,No,3.0,959,1380,Fine Dining,Pune,2024
Restaurant_1134,No,Yes,2.9,2085,1889,Café,Pune,2020
Restaurant_1135,No,No,3.4,2524,1338,Quick Bites,Delhi,2020
Restaurant_1136,No,Yes,2.5,3341,4691,Casual Dining,Hyderabad,2024
Restaurant_1137,No,Yes,3.5,3039,3271,Buffet,Mumbai,2019
Restaurant_1138,No,Yes,4.1,110,3127,Quick Bites,Kolkata,2021
Restaurant_1139,Yes,No,2.1,4656,2992,Fine Dining,Chennai,2018
Restaurant_1140,Yes,Yes,2.0,2410,4978,Buffet,Pune,2023
Restaurant_1141,Yes,Yes,2.2,3381,214,Quick Bites,Chennai,2018
Restaurant_1142,Yes,No,3.6,2353,2615,Buffet,Delhi,2025
Restaurant_1143,Yes,Yes,4.6,362,2885,Café,Kolkata,2024
Restaurant_1144,Yes,No,2.0,2965,3100,Café,Pune,2021
Restaurant_1145,No,No,4.8,1028,1436,Casual Dining,Chennai,2023
Restaurant_1146,No,No,2.3,1189,4300,Casual Dining,Mumbai,2024
Restaurant_1147,Yes,Yes,4.5,3546,3420,Café,Hyderabad,2019
Restaurant_1148,No,No,3.4,3660,1807,Buffet,Delhi,2020
Restaurant_1149,Yes,No,4.0,2512,3763,Café,Kolkata,2018
Restaurant_1150,No,No,3.5,3829,3497,Casual Dining,Delhi,2022
Restaurant_1151,No,No,3.4,989,2833,Café,Mumbai,2022
Restaurant_1152,No,Yes,4.5,4844,4090,Café,Kolkata,2021
Restaurant_1153,No,No,4.3,986,4464,Buffet,Delhi,2019
Restaurant_1154,No,Yes,3.5,1381,3008,Quick Bites,Bangalore,2025
Restaurant_1155,No,No,2.3,2290,991,Casual Dining,Mumbai,2018
Restaurant_1156,Yes,Yes,2.3,4586,1199,Buffet,Mumbai,2019
Restaurant_1157,Yes,No,4.4,117,351,Café,Mumbai,2018
Restaurant_1158,No,Yes,3.6,982,3263,Café,Bangalore,2021
Restaurant_1159,Yes,No,3.4,1636,4799,Quick Bites,Bangalore,2021
Restaurant_1160,No,Yes,4.0,713,2291,Casual Dining,Chennai,2025
Restaurant_1161,Yes,Yes,4.6,884,4799,Casual Dining,Pune,2022
Restaurant_1162,No,Yes,3.9,3819,4282,Fine Dining,Hyderabad,2019
Restaurant_1163,Yes,No,4.3,2421,4226,Casual Dining,Delhi,2023
Restaurant_1164,No,Yes,4.3,2117,3177,Quick Bites,Chennai,2022
Restaurant_1165,Yes,Yes,3.1,3563,1042,Fine Dining,Delhi,2019
Restaurant_1166,No,Yes,2.8,1283,4646,Fine Dining,Hyderabad,2022
Restaurant_1167,Yes,Yes,4.4,569,3993,Café,Pune,2023
Restaurant_1168,No,No,3.1,126,2270,Café,Bangalore,2020
Restaurant_1169,No,Yes,4.7,4979,1859,Casual Dining,Pune,2020
Restaurant_1170,No,Yes,2.2,3056,797,Fine Dining,Bangalore,2025
Restaurant_1171,Yes,Yes,2.2,53,2713,Café,Hyderabad,2020
Restaurant_1172,Yes,No,4.8,518,4335,Quick Bites,Pune,2020
Restaurant_1173,Yes,Yes,3.9,3449,4470,Café,Chennai,2024
Restaurant_1174,No,Yes,3.1,3938,3803,Café,Kolkata,2018
Restaurant_1175,Yes,Yes,4.3,4954,1416,Fine Dining,Chennai,2024
Restaurant_1176,No,Yes,4.0,926,2491,Fine Dining,Delhi,2024
Restaurant_1177,Yes,No,3.6,2955,4011,Buffet,Chennai,2025
Restaurant_1178,Yes,Yes,2.3,808,1131,Quick Bites,Hyderabad,2024
Restaurant_1179,Yes,Yes,4.4,4981,2338,Fine Dining,Mumbai,2020
Restaurant_1180,Yes,No,4.6,1770,4202,Casual Dining,Delhi,2023
Restaurant_1181,No,No,2.5,2343,3178,Quick Bites,Pune,2025
Restaurant_1182,Yes,No,4.6,3285,4092,Quick Bites,Delhi,2025
Restaurant_1183,Yes,Yes,4.6,828,4795,Fine Dining,Kolkata,2021
Restaurant_1184,No,No,3.6,2178,3118,Quick Bites,Bangalore,2025
Restaurant_1185,No,Yes,4.0,3745,2764,Fine Dining,Pune,2021
Restaurant_1186,Yes,No,3.1,3075,1963,Café,Delhi,2025
Restaurant_1187,Yes,Yes,2.8,3269,2370,Buffet,Pune,2018
Restaurant_1188,No,No,4.2,916,535,Café,Pune,2020
Restaurant_1189,No,Yes,4.6,4118,1376,Fine Dining,Pune,2025
Restaurant_1190,No,No,4.0,612,3221,Fine Dining,Bangalore,2020
Restaurant_1191,Yes,Yes,3.5,4305,978,Café,Hyderabad,2020
Restaurant_1192,Yes,Yes,2.5,2643,1385,Casual Dining,Chennai,2022
Restaurant_1193,Yes,Yes,2.2,1801,3485,Casual Dining,Pune,2025
Restaurant_1194,No,Yes,3.3,3537,3647,Casual Dining,Mumbai,2019
Restaurant_1195,No,Yes,2.1,4553,4191,Fine Dining,Hyderabad,2022
Restaurant_1196,No,Yes,3.7,1821,2670,Quick Bites,Kolkata,2019
Restaurant_1197,Yes,Yes,3.1,3921,1138,Fine Dining,Bangalore,2020
Restaurant_1198,No,Yes,4.3,850,4206,Quick Bites,Delhi,2020
Restaurant_1199,Yes,No,2.9,3152,2135,Café,Bangalore,2022
Restaurant_1200,No,Yes,3.8,4695,833,Buffet,Delhi,2022
Restaurant_1201,Yes,Yes,3.6,2100,1453,Quick Bites,Bangalore,2019
Restaurant_1202,Yes,No,2.0,4625,1282,Casual Dining,Delhi,2021
Restaurant_1203,No,Yes,2.2,1046,2343,Fine Dining,Pune,2019
Restaurant_1204,Yes,No,2.9,734,1485,Café,Chennai,2022
Restaurant_1205,No,Yes,4.6,997,553,Casual Dining,Delhi,2023
Restaurant_1206,Yes,No,2.4,812,2085,Café,Delhi,2022
Restaurant_1207,No,No,4.1,2592,2018,Buffet,Mumbai,2023
Restaurant_1208,No,Yes,4.9,3847,2720,Fine Dining,Delhi,2018
Restaurant_1209,Yes,No,4.4,536,4208,Fine Dining,Mumbai,2022
Restaurant_1210,No,Yes,2.7,1675,3222,Buffet,Kolkata,2018
Restaurant_1211,Yes,Yes,4.7,1148,2784,Fine Dining,Pune,2021
Restaurant_1212,No,Yes,2.3,469,1747,Quick Bites,Mumbai,2019
Restaurant_1213,No,Yes,3.4,2562,4218,Café,Chennai,2023
Restaurant_1214,No,No,4.7,4430,4404,Casual Dining,Hyderabad,2019
Restaurant_1215,No,Yes,3.9,4684,1568,Buffet,Pune,2018
Restaurant_1216,Yes,No,3.2,2818,3537,Quick Bites,Mumbai,2023
Restaurant_1217,No,No,2.9,2908,1957,Casual Dining,Pune,2019
Restaurant_1218,No,Yes,3.1,3253,1717,Casual Dining,Pune,2022
Restaurant_1219,Yes,Yes,3.5,4078,3684,Buffet,Pune,2020
Restaurant_1220,Yes,Yes,3.0,2341,3885,Quick Bites,Kolkata,2018
Restaurant_1221,Yes,Yes,4.9,4580,3252,Casual Dining,Chennai,2019
Restaurant_1222,Yes,No,4.8,3695,2896,Casual Dining,Bangalore,2018
Restaurant_1223,Yes,Yes,4.6,641,390,Quick Bites,Bangalore,2024
Restaurant_1224,Yes,No,3.3,4808,1132,Fine Dining,Mumbai,2018
Restaurant_1225,No,Yes,4.1,2466,4437,Casual Dining,Pune,2023
Restaurant_1226,Yes,Yes,4.7,991,3438,Café,Mumbai,2024
Restaurant_1227,No,Yes,4.6,4664,2415,Quick Bites,Kolkata,2025
Restaurant_1228,Yes,Yes,3.2,4327,765,Casual Dining,Kolkata,2023
Restaurant_1229,No,No,2.3,1566,1334,Buffet,Delhi,2020
Restaurant_1230,No,No,2.2,2215,943,Café,Kolkata,2024
Restaurant_1231,No,Yes,3.7,4453,872,Casual Dining,Delhi,2025
Restaurant_1232,Yes,No,3.9,4994,3111,Café,Chennai,2022
Restaurant_1233,Yes,No,4.5,3965,730,Café,Mumbai,2018
Restaurant_1234,Yes,Yes,2.9,931,3221,Fine Dining,Hyderabad,2019
Restaurant_1235,Yes,Yes,2.5,414,761,Café,Chennai,2021
Restaurant_1236,No,No,3.1,4782,501,Fine Dining,Kolkata,2018
Restaurant_1237,Yes,No,3.1,4694,3967,Quick Bites,Chennai,2025
Restaurant_1238,No,No,2.4,1630,4480,Fine Dining,Chennai,2018
Restaurant_1239,No,No,4.0,2962,709,Buffet,Chennai,2020
Restaurant_1240,Yes,Yes,3.5,3128,3645,Casual Dining,Kolkata,2022
Restaurant_1241,Yes,Yes,4.2,1604,2403,Quick Bites,Hyderabad,2021
Restaurant_1242,Yes,No,3.1,575,3034,Quick Bites,Pune,2024
Restaurant_1243,No,Yes,3.0,4809,994,Buffet,Chennai,2024
Restaurant_1244,Yes,No,3.4,2878,2679,Fine Dining,Delhi,2024
Restaurant_1245,No,No,4.6,867,1723,Casual Dining,Kolkata,2025
Restaurant_1246,Yes,Yes,2.1,1294,2394,Fine Dining,Chennai,2023
Restaurant_1247,No,No,4.4,594,2728,Café,Hyderabad,2023
Restaurant_1248,Yes,No,3.1,4337,634,Fine Dining,Pune,2019
Restaurant_1249,Yes,Yes,4.6,1255,2238,Quick Bites,Kolkata,2021
Restaurant_1250,No,Yes,4.4,61,1906,Casual Dining,Bangalore,2024
Restaurant_1251,Yes,No,3.0,2173,268,Fine Dining,Pune,2023
Restaurant_1252,Yes,No,4.1,547,2104,Casual Dining,Delhi,2025
Restaurant_1253,Yes,Yes,2.5,550,4159,Casual Dining,Chennai,2019
Restaurant_1254,Yes,No,4.7,824,3151,Café,Hyderabad,2022
Restaurant_1255,Yes,No,3.2,1425,4849,Café,Bangalore,2019
Restaurant_1256,Yes,Yes,3.4,2848,2913,Quick Bites,Hyderabad,2023
Restaurant_1257,Yes,Yes,4.1,1662,3569,Buffet,Bangalore,2020
Restaurant_1258,No,Yes,4.5,2675,4795,Casual Dining,Kolkata,2025
Restaurant_1259,No,Yes,2.7,4524,3927,Buffet,Bangalore,2020
Restaurant_1260,Yes,Yes,4.0,4072,2604,Quick Bites,Delhi,2024
Restaurant_1261,Yes,Yes,3.2,2366,3525,Casual Dining,Delhi,2020
Restaurant_1262,Yes,No,3.1,3820,3746,Casual Dining,Mumbai,2024
Restaurant_1263,No,No,4.1,873,2503,Buffet,Delhi,2024
Restaurant_1264,No,Yes,3.2,195,3881,Fine Dining,Pune,2023
Restaurant_1265,Yes,Yes,3.0,4366,3421,Café,Bangalore,2020
Restaurant_1266,No,No,4.5,1561,4574,Fine Dining,Delhi,2024
Restaurant_1267,Yes,No,2.3,2217,1282,Buffet,Kolkata,2021
Restaurant_1268,Yes,No,4.0,771,645,Café,Hyderabad,2022
Restaurant_1269,Yes,Yes,2.7,4329,1792,Fine Dining,Hyderabad,2019
Restaurant_1270,Yes,Yes,2.0,1289,2975,Café,Mumbai,2019
Restaurant_1271,No,No,2.5,4285,4016,Casual Dining,Hyderabad,2023
Restaurant_1272,No,Yes,3.8,4737,3253,Fine Dining,Bangalore,2020
Restaurant_1273,Yes,Yes,4.1,3704,1790,Café,Mumbai,2020
Restaurant_1274,No,Yes,2.1,3291,2431,Café,Bangalore,2024
Restaurant_1275,No,No,2.1,1546,1761,Café,Kolkata,2025
Restaurant_1276,Yes,No,4.7,3174,4472,Fine Dining,Mumbai,2018
Restaurant_1277,No,Yes,2.2,2780,3846,Quick Bites,Chennai,2024
Restaurant_1278,Yes,Yes,4.7,1973,3438,Fine Dining,Pune,2022
Restaurant_1279,Yes,Yes,2.7,3855,1800,Buffet,Pune,2021
Restaurant_1280,Yes,Yes,4.2,3445,2256,Fine Dining,Bangalore,2019
Restaurant_1281,Yes,Yes,2.9,4720,4531,Café,Hyderabad,2024
Restaurant_1282,No,No,4.6,571,909,Casual Dining,Chennai,2018
Restaurant_1283,Yes,Yes,4.1,2431,3171,Fine Dining,Mumbai,2018
Restaurant_1284,No,Yes,3.2,4727,2932,Fine Dining,Chennai,2024
Restaurant_1285,Yes,Yes,2.2,2145,993,Café,Chennai,2023
Restaurant_1286,Yes,No,4.2,2071,3299,Casual Dining,Hyderabad,2019
Restaurant_1287,No,No,3.9,2190,3055,Casual Dining,Mumbai,2023
Restaurant_1288,Yes,Yes,2.0,1970,226,Buffet,Kolkata,2021
Restaurant_1289,No,No,2.0,3889,3467,Fine Dining,Hyderabad,2018
Restaurant_1290,No,No,4.4,3289,284,Casual Dining,Chennai,2018
Restaurant_1291,Yes,No,2.8,3894,3301,Casual Dining,Chennai,2022
Restaurant_1292,Yes,No,3.9,3280,1322,Quick Bites,Kolkata,2021
Restaurant_1293,Yes,No,3.4,4697,211,Quick Bites,Chennai,2018
Restaurant_1294,Yes,No,4.6,592,1948,Casual Dining,Chennai,2021
Restaurant_1295,Yes,Yes,4.8,1623,3309,Buffet,Chennai,2019
Restaurant_1296,Yes,No,5.0,1111,2076,Casual Dining,Pune,2020
Restaurant_1297,No,No,2.5,298,2819,Café,Hyderabad,2018
Restaurant_1298,No,Yes,4.6,3869,379,Fine Dining,Delhi,2022
Restaurant_1299,Yes,Yes,2.8,3070,996,Buffet,Hyderabad,2019
Restaurant_1300,No,Yes,3.8,2936,4013,Café,Kolkata,2024
Restaurant_1301,No,Yes,3.5,4112,2224,Buffet,Chennai,2021
Restaurant_1302,Yes,No,2.1,1193,3417,Café,Hyderabad,2024
Restaurant_1303,Yes,No,4.8,4345,1086,Fine Dining,Pune,2023
Restaurant_1304,No,No,2.2,1456,2668,Fine Dining,Kolkata,2019
Restaurant_1305,Yes,No,4.1,1759,3587,Quick Bites,Bangalore,2024
Restaurant_1306,No,Yes,4.4,1913,1719,Café,Hyderabad,2025
Restaurant_1307,Yes,No,4.4,3185,2632,Quick Bites,Bangalore,2025
Restaurant_1308,No,No,2.4,1087,1116,Café,Chennai,2018
Restaurant_1309,No,Yes,3.3,2387,2270,Quick Bites,Pune,2021
Restaurant_1310,No,No,4.5,857,4176,Fine Dining,Pune,2020
Restaurant_1311,No,No,2.9,2886,1981,Buffet,Hyderabad,2019
Restaurant_1312,Yes,No,3.4,1249,538,Quick Bites,Kolkata,2018
Restaurant_1313,Yes,No,2.8,1342,1716,Café,Kolkata,2022
Restaurant_1314,No,Yes,3.4,3516,3070,Café,Pune,2023
Restaurant_1315,No,Yes,4.7,2389,3782,Fine Dining,Kolkata,2021
Restaurant_1316,Yes,Yes,3.4,4801,1114,Café,Pune,2019
Restaurant_1317,Yes,Yes,3.7,4132,3490,Casual Dining,Hyderabad,2025
Restaurant_1318,No,Yes,3.2,3247,4770,Buffet,Delhi,2019
Restaurant_1319,No,No,3.4,2375,1646,Quick Bites,Pune,2020
Restaurant_1320,No,No,2.0,2422,1579,Buffet,Bangalore,2025
Restaurant_1321,No,Yes,2.9,3184,1683,Fine Dining,Kolkata,2020
Restaurant_1322,No,Yes,3.3,382,2274,Quick Bites,Pune,2022
Restaurant_1323,Yes,Yes,3.9,1959,1000,Quick Bites,Pune,2023
Restaurant_1324,No,No,3.4,254,1446,Casual Dining,Hyderabad,2022
Restaurant_1325,Yes,Yes,3.0,1850,2937,Fine Dining,Kolkata,2018
Restaurant_1326,Yes,No,3.2,3437,3695,Café,Delhi,2018
Restaurant_1327,Yes,No,2.7,134,3457,Casual Dining,Hyderabad,2022
Restaurant_1328,No,No,4.8,4642,4077,Casual Dining,Delhi,2023
Restaurant_1329,Yes,No,3.6,2763,1181,Buffet,Hyderabad,2022
Restaurant_1330,Yes,Yes,2.0,1929,2676,Buffet,Kolkata,2023
Restaurant_1331,Yes,No,2.1,1645,2288,Buffet,Mumbai,2023
Restaurant_1332,Yes,No,4.9,1435,3152,Casual Dining,Kolkata,2024
Restaurant_1333,No,Yes,2.7,1550,1211,Café,Kolkata,2025
Restaurant_1334,No,No,4.4,540,3664,Quick Bites,Delhi,2021
Restaurant_1335,Yes,No,2.2,4359,2950,Buffet,Delhi,2023
Restaurant_1336,Yes,No,4.8,3113,2326,Café,Kolkata,2020
Restaurant_1337,No,Yes,4.6,4766,4061,Fine Dining,Kolkata,2023
Restaurant_1338,No,No,3.7,1811,2791,Buffet,Kolkata,2023
Restaurant_1339,No,No,2.0,1046,1673,Quick Bites,Delhi,2023
Restaurant_1340,Yes,Yes,2.8,3738,2721,Fine Dining,Kolkata,2024
Restaurant_1341,No,Yes,3.2,4021,1365,Fine Dining,Kolkata,2025
Restaurant_1342,Yes,No,3.4,3473,3522,Quick Bites,Chennai,2024
Restaurant_1343,Yes,No,2.9,1152,809,Buffet,Mumbai,2018
Restaurant_1344,No,Yes,2.1,1765,2383,Casual Dining,Bangalore,2024
Restaurant_1345,Yes,No,3.8,4850,2731,Quick Bites,Mumbai,2020
Restaurant_1346,No,Yes,3.6,1639,3061,Quick Bites,Chennai,2020
Restaurant_1347,Yes,No,2.8,772,4850,Quick Bites,Bangalore,2024
Restaurant_1348,No,Yes,2.1,4899,1855,Fine Dining,Hyderabad,2025
Restaurant_1349,Yes,No,5.0,4849,1955,Café,Kolkata,2022
Restaurant_1350,Yes,Yes,3.4,3967,245,Casual Dining,Chennai,2021
Restaurant_1351,No,Yes,4.3,567,1459,Buffet,Hyderabad,2025
Restaurant_1352,No,Yes,3.4,4631,4838,Buffet,Kolkata,2024
Restaurant_1353,No,Yes,2.1,849,3432,Café,Delhi,2023
Restaurant_1354,No,Yes,2.9,12,1651,Quick Bites,Pune,2019
Restaurant_1355,Yes,No,3.0,1061,2318,Casual Dining,Chennai,2021
Restaurant_1356,No,No,4.5,1414,2767,Buffet,Delhi,2021
Restaurant_1357,No,Yes,4.0,166,2192,Buffet,Chennai,2020
Restaurant_1358,Yes,No,2.8,1947,3323,Quick Bites,Chennai,2021
Restaurant_1359,No,No,4.9,520,2540,Café,Delhi,2024
Restaurant_1360,No,No,3.0,3414,1688,Casual Dining,Bangalore,2023
Restaurant_1361,Yes,No,5.0,4792,1773,Café,Mumbai,2023
Restaurant_1362,No,No,5.0,1147,2627,Café,Kolkata,2018
Restaurant_1363,No,No,2.6,3924,1966,Casual Dining,Chennai,2023
Restaurant_1364,No,Yes,2.9,3331,3749,Casual Dining,Kolkata,2025
Restaurant_1365,No,No,3.5,4676,2509,Buffet,Pune,2023
Restaurant_1366,No,No,4.0,724,4875,Buffet,Delhi,2020
Restaurant_1367,No,No,3.6,2296,2604,Casual Dining,Kolkata,2023
Restaurant_1368,Yes,Yes,4.9,2664,1642,Fine Dining,Delhi,2018
Restaurant_1369,No,No,4.2,1000,4993,Buffet,Kolkata,2019
Restaurant_1370,Yes,No,2.6,4439,2176,Fine Dining,Mumbai,2024
Restaurant_1371,Yes,No,2.3,2170,4173,Casual Dining,Mumbai,2020
Restaurant_1372,Yes,Yes,4.1,4467,2690,Buffet,Mumbai,2025
Restaurant_1373,Yes,No,2.5,2154,925,Café,Mumbai,2019
Restaurant_1374,No,Yes,4.4,2073,4003,Casual Dining,Mumbai,2020
Restaurant_1375,No,No,2.9,2613,4581,Quick Bites,Mumbai,2022
Restaurant_1376,No,Yes,3.0,1987,4027,Fine Dining,Delhi,2021
Restaurant_1377,Yes,Yes,2.0,385,4865,Casual Dining,Chennai,2022
Restaurant_1378,No,Yes,4.1,751,3819,Casual Dining,Kolkata,2023
Restaurant_1379,No,No,2.3,4495,3087,Buffet,Mumbai,2019
Restaurant_1380,No,Yes,4.3,2677,697,Buffet,Delhi,2023
Restaurant_1381,Yes,Yes,3.5,1250,4176,Buffet,Delhi,2021
Restaurant_1382,Yes,Yes,4.4,3480,904,Quick Bites,Delhi,2020
Restaurant_1383,No,Yes,3.8,4929,4857,Buffet,Chennai,2021
Restaurant_1384,Yes,No,2.2,2377,4327,Casual Dining,Kolkata,2018
Restaurant_1385,Yes,No,4.3,2253,3881,Buffet,Chennai,2021
Restaurant_1386,No,No,2.2,3559,4338,Café,Bangalore,2018
Restaurant_1387,Yes,No,3.4,427,2116,Buffet,Hyderabad,2021
Restaurant_1388,Yes,Yes,2.5,616,1574,Quick Bites,Delhi,2024
Restaurant_1389,No,No,4.3,577,2045,Café,Bangalore,2018
Restaurant_1390,Yes,Yes,4.7,553,4854,Casual Dining,Pune,2019
Restaurant_1391,Yes,No,3.7,893,1636,Casual Dining,Mumbai,2023
Restaurant_1392,Yes,No,3.6,4808,3290,Fine Dining,Hyderabad,2025
Restaurant_1393,Yes,No,4.3,1233,1570,Café,Mumbai,2023
Restaurant_1394,Yes,Yes,2.0,2903,2128,Fine Dining,Chennai,2022
Restaurant_1395,Yes,No,4.8,2078,1836,Café,Hyderabad,2023
Restaurant_1396,Yes,No,2.6,3719,291,Café,Kolkata,2020
Restaurant_1397,Yes,No,5.0,1796,2043,Quick Bites,Bangalore,2024
Restaurant_1398,No,Yes,4.2,1467,384,Fine Dining,Kolkata,2021
Restaurant_1399,No,No,4.3,1924,1771,Quick Bites,Chennai,2022
Restaurant_1400,No,No,4.0,87,1031,Café,Mumbai,2020
Restaurant_1401,No,Yes,3.4,3623,4640,Casual Dining,Hyderabad,2020
Restaurant_1402,Yes,Yes,3.7,1318,2325,Café,Kolkata,2018
Restaurant_1403,No,No,2.1,657,4462,Quick Bites,Kolkata,2023
Restaurant_1404,No,No,3.9,2197,463,Fine Dining,Mumbai,2019
Restaurant_1405,Yes,No,3.9,562,1486,Fine Dining,Hyderabad,2025
Restaurant_1406,Yes,Yes,4.7,291,1729,Quick Bites,Bangalore,2019
Restaurant_1407,Yes,Yes,3.5,1291,2008,Fine Dining,Mumbai,2022
Restaurant_1408,Yes,Yes,2.2,1856,2077,Buffet,Kolkata,2024
Restaurant_1409,Yes,No,2.9,2497,1949,Casual Dining,Bangalore,2019
Restaurant_1410,No,Yes,4.0,2803,2109,Casual Dining,Bangalore,2021
Restaurant_1411,Yes,No,2.7,3721,2823,Casual Dining,Mumbai,2019
Restaurant_1412,No,Yes,2.8,4209,1397,Fine Dining,Kolkata,2022
Restaurant_1413,No,Yes,4.5,4871,2678,Fine Dining,Chennai,2025
Restaurant_1414,Yes,Yes,3.8,2786,2710,Café,Kolkata,2019
Restaurant_1415,No,No,3.5,1606,300,Café,Delhi,2021
Restaurant_1416,No,No,3.0,489,3287,Casual Dining,Hyderabad,2018
Restaurant_1417,Yes,No,4.2,3322,2119,Buffet,Pune,2024
Restaurant_1418,No,No,2.9,3228,2491,Café,Chennai,2022
Restaurant_1419,No,Yes,4.2,1973,3520,Café,Bangalore,2018
Restaurant_1420,No,No,2.2,2152,304,Fine Dining,Chennai,2018
Restaurant_1421,Yes,Yes,4.6,3908,893,Buffet,Hyderabad,2018
Restaurant_1422,Yes,No,3.5,2082,3440,Casual Dining,Bangalore,2020
Restaurant_1423,Yes,No,3.3,1305,3691,Café,Hyderabad,2024
Restaurant_1424,No,Yes,3.8,948,3592,Buffet,Bangalore,2025
Restaurant_1425,Yes,Yes,3.9,771,2468,Buffet,Chennai,2023
Restaurant_1426,No,No,2.4,4759,3983,Casual Dining,Bangalore,2024
Restaurant_1427,Yes,No,4.3,1679,3712,Buffet,Bangalore,2020
Restaurant_1428,No,Yes,2.8,3872,1089,Buffet,Delhi,2023
Restaurant_1429,Yes,Yes,4.7,2695,989,Buffet,Kolkata,2024
Restaurant_1430,Yes,Yes,4.5,3909,4848,Café,Kolkata,2018
Restaurant_1431,No,Yes,3.0,1941,858,Casual Dining,Pune,2022
Restaurant_1432,Yes,Yes,4.4,3949,1218,Buffet,Pune,2023
Restaurant_1433,No,No,3.1,1136,2153,Buffet,Delhi,2021
Restaurant_1434,Yes,No,2.3,3307,1390,Café,Pune,2021
Restaurant_1435,Yes,No,4.9,4680,3906,Casual Dining,Hyderabad,2019
Restaurant_1436,No,No,4.0,1213,3857,Fine Dining,Chennai,2023
Restaurant_1437,No,Yes,3.4,4145,2496,Café,Mumbai,2022
Restaurant_1438,No,Yes,3.2,3782,974,Casual Dining,Hyderabad,2025
Restaurant_1439,Yes,Yes,3.0,529,3011,Buffet,Mumbai,2020
Restaurant_1440,No,No,4.9,2293,1580,Casual Dining,Mumbai,2018
Restaurant_1441,Yes,Yes,2.4,4568,3382,Casual Dining,Delhi,2019
Restaurant_1442,No,Yes,2.9,492,4987,Casual Dining,Hyderabad,2021
Restaurant_1443,No,No,3.5,2487,4529,Fine Dining,Delhi,2020
Restaurant_1444,No,No,3.4,3103,3297,Casual Dining,Bangalore,2020
Restaurant_1445,No,No,3.4,352,1604,Fine Dining,Mumbai,2018
Restaurant_1446,No,Yes,2.5,1472,4001,Buffet,Chennai,2025
Restaurant_1447,No,Yes,2.4,1212,1569,Fine Dining,Pune,2025
Restaurant_1448,Yes,No,2.8,1631,2264,Buffet,Chennai,2023
Restaurant_1449,No,No,4.7,2408,2492,Buffet,Pune,2021
Restaurant_1450,Yes,Yes,2.3,3606,2965,Fine Dining,Mumbai,2025
Restaurant_1451,No,No,4.3,3545,3017,Café,Mumbai,2022
Restaurant_1452,No,Yes,4.3,2887,916,Quick Bites,Mumbai,2025
Restaurant_1453,No,No,4.4,2400,4240,Casual Dining,Delhi,2020
